                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  980131978 |  118680962 |          0 |          0 |          0 |          0 |          0 |          0 |  124133271 |  124309350 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600 |  752759600
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.30 |       0.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.16 |       0.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900
  Idle time (ns)                     |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |    1166303 |  150864955 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  150913187 |  150939514 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900 |  188189900
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       0.6% |      80.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      80.2% |      80.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  155105017 |   11696972 |          0 |          0 |          0 |          0 |          0 |          0 |   12229211 |   12228173 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    8653883 |    1246825 |          0 |          0 |          0 |          0 |          0 |          0 |    1238248 |    1234675 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      5.28% |      9.63% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.19% |      9.17% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
