                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  166178947 |          0 |          0 |          0 |          0 |          0 |          0 |  656966922 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  658810875 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200 |  834955200
  IPC                                |       0.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.79 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.79 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800
  Idle time (ns)                     |  186925024 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |   22411274 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |   22291037 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800 |  208738800
  Idle time (%)                      |      89.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      10.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      10.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20217846 |          0 |          0 |          0 |          0 |          0 |          0 |   75127593 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   75172142 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |      58928 |          0 |          0 |          0 |          0 |          0 |          0 |   13415638 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   13385951 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.29% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     15.15% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     15.12% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
