                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   49821864 |   90706930 |          0 |          0 |          0 |          0 |          0 |          0 |   90732207 |   90730442 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600 |  100337600
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.50 |       0.90 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.90 |       0.90 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400
  Idle time (ns)                     |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   17056792 |    8050904 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |    8390063 |    8351297 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400 |   25084400
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      68.0% |      32.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      33.4% |      33.3% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    8258766 |    5183924 |          0 |          0 |          0 |          0 |          0 |          0 |    5200548 |    5194765 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     525483 |     140541 |          0 |          0 |          0 |          0 |          0 |          0 |     124732 |     129487 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      5.98% |      2.64% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.34% |      2.43% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
