                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  979909733 |          0 |          0 |          0 |          0 |          0 |          0 |  119189089 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  123950261 |          0 |          0 |          0 |          0 |          0 |          0 |  124044093
  Cycles                             |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000 |  799446000
  IPC                                |       1.23 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.16
  Time (ns)                          |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500
  Idle time (ns)                     |    1421656 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  162705291 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  162772778 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  199861500 |  162730683
  Idle time (%)                      |       0.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      81.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      81.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      81.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |  154749109 |          0 |          0 |          0 |          0 |          0 |          0 |   11733738 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   12219789 |          0 |          0 |          0 |          0 |          0 |          0 |   12176582
  num incorrect                      |    8996529 |          0 |          0 |          0 |          0 |          0 |          0 |    1248048 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1242760 |          0 |          0 |          0 |          0 |          0 |          0 |    1239182
  misprediction rate                 |      5.49% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.61% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.23% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.24%
