                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2228051 |  285310492 |          0 |          0 |          0 |          0 |          0 |          0 |  285307038 |  342335775 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200 |  242903200
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       1.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.17 |       1.41 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800
  Idle time (ns)                     |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   59917374 |   10181902 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   10179497 |     890826 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800 |   60725800
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      98.7% |      16.8% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      16.8% |       1.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     300098 |   27199100 |          0 |          0 |          0 |          0 |          0 |          0 |   27198683 |   32631926 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14576 |     842037 |          0 |          0 |          0 |          0 |          0 |          0 |     841971 |    1010334 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      4.63% |      3.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      3.00% |      3.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
