                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  122540947 |          0 |          0 |          0 |          0 |          0 |          0 |   80576180 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   84252367 |          0 |          0 |          0 |          0 |          0 |          0 |   84367675
  Cycles                             |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800 |   59076800
  IPC                                |       2.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.36 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.43 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.43
  Time (ns)                          |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200
  Idle time (ns)                     |     869062 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |    6244528 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |    5833661 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |   14769200 |    5807140
  Idle time (%)                      |       5.9% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      42.3% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      39.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      39.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   12056488 |          0 |          0 |          0 |          0 |          0 |          0 |    9513604 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    9951696 |          0 |          0 |          0 |          0 |          0 |          0 |    9963994
  num incorrect                      |      13173 |          0 |          0 |          0 |          0 |          0 |          0 |       7015 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       6438 |          0 |          0 |          0 |          0 |          0 |          0 |       6609
  misprediction rate                 |      0.11% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.06% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.07%
