                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  324312366 |          0 |          0 |  164277241 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  164788733 |          0 |          0 |  165556758 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800 |  222056800
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.46 |       0.00 |       0.00 |       0.74 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.74 |       0.00 |       0.00 |       0.75 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200
  Idle time (ns)                     |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |     653509 |   55514200 |   55514200 |   33312823 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   33204945 |   55514200 |   55514200 |   33226649 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200 |   55514200
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       1.2% |     100.0% |     100.0% |      60.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      59.8% |     100.0% |     100.0% |      59.9% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   34794469 |          0 |          0 |   11921292 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    7017101 |          0 |          0 |   10216038 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1881976 |          0 |          0 |     140026 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     180964 |          0 |          0 |     172029 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      5.13% |      0.00% |      0.00% |      1.16% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.51% |      0.00% |      0.00% |      1.66% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
