                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  101064669 |          0 |          0 |          0 |          0 |          0 |          0 |  100491473 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  100466790 |          0 |          0 |          0 |          0 |          0 |          0 |  100577052
  Cycles                             |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800 |  102338800
  IPC                                |       0.99 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.98 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.98 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.98
  Time (ns)                          |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700
  Idle time (ns)                     |    1898700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |    2253306 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |    2836813 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |   25584700 |    2892576
  Idle time (%)                      |       7.4% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       8.8% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      11.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      11.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3947386 |          0 |          0 |          0 |          0 |          0 |          0 |    3842781 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3838954 |          0 |          0 |          0 |          0 |          0 |          0 |    3843682
  num incorrect                      |      32250 |          0 |          0 |          0 |          0 |          0 |          0 |      26767 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      26053 |          0 |          0 |          0 |          0 |          0 |          0 |      26821
  misprediction rate                 |      0.81% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.69% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.67% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.69%
