                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  122375352 |          0 |          0 |          0 |          0 |  108132061 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  115316642 |          0 |          0 |          0 |          0 |  109322091 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600 |   94847600
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.29 |       0.00 |       0.00 |       0.00 |       0.00 |       1.14 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.22 |       0.00 |       0.00 |       0.00 |       0.00 |       1.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900
  Idle time (ns)                     |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |    3002427 |   23711900 |   23711900 |   23711900 |   23711900 |    5162543 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |    2480104 |   23711900 |   23711900 |   23711900 |   23711900 |    4981918 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900 |   23711900
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      12.7% |     100.0% |     100.0% |     100.0% |     100.0% |      21.8% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      10.5% |     100.0% |     100.0% |     100.0% |     100.0% |      21.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   12089453 |          0 |          0 |          0 |          0 |    9686038 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   10874401 |          0 |          0 |          0 |          0 |    9963677 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     814326 |          0 |          0 |          0 |          0 |     693409 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     939926 |          0 |          0 |          0 |          0 |     694104 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      6.31% |      0.00% |      0.00% |      0.00% |      0.00% |      6.68% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      7.96% |      0.00% |      0.00% |      0.00% |      0.00% |      6.51% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       6.65 |       0.00 |       0.00 |       0.00 |       0.00 |       6.41 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       8.15 |       0.00 |       0.00 |       0.00 |       0.00 |       6.35 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   14682765 |          0 |          0 |          0 |          0 |   12497044 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   12371338 |          0 |          0 |          0 |          0 |   12459758 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |        146 |          0 |          0 |          0 |          0 |         36 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |         36 |          0 |          0 |          0 |          0 |         45 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
