                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     | Core 16     | Core 17     | Core 18     | Core 19     | Core 20     | Core 21     | Core 22     | Core 23     | Core 24     | Core 25     | Core 26     | Core 27     | Core 28     | Core 29     | Core 30     | Core 31     | Core 32     | Core 33     | Core 34     | Core 35     | Core 36     | Core 37     | Core 38     | Core 39     | Core 40     | Core 41     | Core 42     | Core 43     | Core 44     | Core 45     | Core 46     | Core 47     | Core 48     | Core 49     | Core 50     | Core 51     | Core 52     | Core 53     | Core 54     | Core 55     | Core 56     | Core 57     | Core 58     | Core 59     | Core 60     | Core 61     | Core 62     | Core 63    
  Instructions                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   149091590 |   217039573 |           0 |           0 |           0 |           0 |           0 |           0 |   138513695 |  1372200157 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200 |  1201969200
  IPC                                |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.12 |        0.18 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.12 |        1.14 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300
  Idle time (ns)                     |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   267530842 |   274849065 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   268240549 |    36136676 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300 |   300492300
  Idle time (%)                      |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       89.0% |       91.5% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       89.3% |       12.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    21027151 |     1225665 |           0 |           0 |           0 |           0 |           0 |           0 |    13613625 |   155450628 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |       19871 |       63824 |           0 |           0 |           0 |           0 |           0 |           0 |       51695 |    15140247 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.09% |       4.95% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.38% |       8.88% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
