                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  257206575 |          0 |          0 |          0 |          0 |          0 |          0 |  283336644 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  257701398 |          0 |          0 |          0 |          0 |          0 |          0 |  267089262
  Cycles                             |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600 |  313327600
  IPC                                |       0.82 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.90 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.82 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.85
  Time (ns)                          |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900
  Idle time (ns)                     |    6345412 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |    6436458 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |    7951152 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |   78331900 |    6386531
  Idle time (%)                      |       8.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       8.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      10.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       8.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   27814756 |          0 |          0 |          0 |          0 |          0 |          0 |   30802946 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   26359155 |          0 |          0 |          0 |          0 |          0 |          0 |   28045827
  num incorrect                      |    4037020 |          0 |          0 |          0 |          0 |          0 |          0 |    3651717 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    3897632 |          0 |          0 |          0 |          0 |          0 |          0 |    3808442
  misprediction rate                 |     12.67% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     10.60% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     12.88% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     11.96%
