                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |  430544636 |          0 |          0 |          0 |          0 |          0 |          0 |  406466974 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  420787711 |          0 |          0 |          0 |          0 |          0 |          0 |  401284706
  Cycles                             |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200 |  612493200
  IPC                                |       0.70 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.66 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.69 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.66
  Time (ns)                          |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300
  Idle time (ns)                     |    4100724 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |   10004813 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |    5919898 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |  153123300 |   11386699
  Idle time (%)                      |       2.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       6.5% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       3.9% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       7.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   27063659 |          0 |          0 |          0 |          0 |          0 |          0 |   25350639 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   26199433 |          0 |          0 |          0 |          0 |          0 |          0 |   25055202
  num incorrect                      |    2893297 |          0 |          0 |          0 |          0 |          0 |          0 |    2911840 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2821467 |          0 |          0 |          0 |          0 |          0 |          0 |    2896195
  misprediction rate                 |      9.66% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     10.30% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      9.72% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     10.36%
  mpki                               |       6.72 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       7.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       6.71 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       7.22
