                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15    | Core 16    | Core 17    | Core 18    | Core 19    | Core 20    | Core 21    | Core 22    | Core 23    | Core 24    | Core 25    | Core 26    | Core 27    | Core 28    | Core 29    | Core 30    | Core 31    | Core 32    | Core 33    | Core 34    | Core 35    | Core 36    | Core 37    | Core 38    | Core 39    | Core 40    | Core 41    | Core 42    | Core 43    | Core 44    | Core 45    | Core 46    | Core 47    | Core 48    | Core 49    | Core 50    | Core 51    | Core 52    | Core 53    | Core 54    | Core 55    | Core 56    | Core 57    | Core 58    | Core 59    | Core 60    | Core 61    | Core 62    | Core 63   
  Instructions                       |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  324119133 |  164870870 |          0 |          0 |          0 |          0 |          0 |          0 |  164536722 |  165608521 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000 |  228650000
  IPC                                |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.42 |       0.72 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.72 |       0.72 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500
  Idle time (ns)                     |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |     659589 |   33265757 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   33179790 |   33186072 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500 |   57162500
  Idle time (%)                      |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       1.2% |      58.2% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |      58.0% |      58.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   34729313 |   12119476 |          0 |          0 |          0 |          0 |          0 |          0 |    6933068 |   10233230 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1882752 |     140143 |          0 |          0 |          0 |          0 |          0 |          0 |     181160 |     171959 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      5.14% |      1.14% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.55% |      1.65% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
